1.125940391191167789e-01,6.641132307362204168e-01,-5.784102009599829258e-02,7.368382560034439921e-01,1.218976317999999992e+03,1.948749878000000081e+03,2.379392089999999826e+03
6.909702079837913569e-02,6.665032006191597969e-01,-3.322401000051157516e-02,7.415492232082037116e-01,1.241352660999999898e+03,1.943293335000000070e+03,2.368540527000000111e+03
3.908399671237158812e-02,6.600449444790017495e-01,-5.016999577985064608e-03,7.501919368961074142e-01,1.257044922000000042e+03,1.940563353999999890e+03,2.352591553000000204e+03
1.743800266398642593e-02,6.600371008332154288e-01,1.165700178082863803e-02,7.509401147203791371e-01,1.269612914999999930e+03,1.941955932999999959e+03,2.339800292999999783e+03
-1.022500008692272394e-02,6.737370057274383317e-01,3.212000027305212529e-02,7.382020062754551804e-01,1.281810791000000108e+03,1.939946777000000111e+03,2.329308105000000069e+03
-2.544800711962812156e-02,6.813081906106412955e-01,4.662001304295280979e-02,7.300672042520254257e-01,1.294022705000000087e+03,1.934990845000000036e+03,2.320866942999999992e+03
-3.930699068626863218e-02,6.953638352346018792e-01,5.483598700669668063e-02,7.154838304671997662e-01,1.304435913000000028e+03,1.928386596999999938e+03,2.314923095999999987e+03
-5.515199509243782355e-02,7.037179373814215211e-01,6.059599460801714382e-02,7.057389372015878681e-01,1.313192260999999917e+03,1.921211303999999927e+03,2.312415770999999950e+03
-8.228602564176959455e-02,6.675862080315776437e-01,7.268202264899371878e-02,7.363932294730528572e-01,1.317930419999999913e+03,1.915810791000000108e+03,2.297838378999999804e+03
-7.530602993603550954e-02,5.196792065855176945e-01,6.229202476264207589e-02,8.487533374007375508e-01,1.318577759000000015e+03,1.947683228000000099e+03,2.274133545000000140e+03
1.516909166686178367e-01,6.967766172258704760e-01,3.216898232797441026e-02,7.003266152756796314e-01,1.286424193999999943e+03,1.940097899999999981e+03,2.371221435999999812e+03
1.223860278051907419e-01,7.157971626237653595e-01,3.993300907248118620e-02,6.863391559311262657e-01,1.303050903000000062e+03,1.927507080000000087e+03,2.366722655999999915e+03
1.092819990482630788e-01,7.295569936462882321e-01,4.312299962444180595e-02,6.737539941322764347e-01,1.316063599000000067e+03,1.918718750000000000e+03,2.365379394999999931e+03
1.036269700825353524e-01,7.423897856695012010e-01,4.134698806298155171e-02,6.606128092787972861e-01,1.329399047999999993e+03,1.915451172000000042e+03,2.362397461000000021e+03
8.542304487367691213e-02,7.474653926518960434e-01,5.680002983768831643e-02,6.563323447786909570e-01,1.345252563000000009e+03,1.912242919999999913e+03,2.357180420000000140e+03
6.654001313962441821e-02,7.473201475729503995e-01,5.395001065348268426e-02,6.589191301164440961e-01,1.358303955000000087e+03,1.910905639999999948e+03,2.352319824000000153e+03
